id,query,answer_ids
10819,What are the observed effects or phenotypes associated with congenital pulmonary valve stenosis subtypes?,"[25193, 25308, 26180]"
1726,Can you supply a compilation of drugs that target the MBL2 gene/protein interactions?,[20068]
2951,"Which genes or proteins interact with CENPO, modulate microtubule alignment through PLK1, and localize at sub-distal appendages of centrioles within the centrosome?",[734]
8855,"I'm looking for a medication that helps reduce inflammation, alleviates mild to moderate discomfort, and lowers fever. Specifically, it should function by targeting certain genes or proteins active in the frontal lobe of the brain, possibly through enzymatic action. Can you identify this drug?",[14654]
8429,What are the health conditions linked to HLF gene expression that should not be treated with Potassium Iodide?,[27933]
9673,"Identify the cell structures or organelles that have interactions with genes or proteins that are affected by the compound 2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1H-pyrrolo[2,3-b]pyridin-1-yl)acetic acid.","[126336, 55717, 124430, 125390, 56436, 124245, 126196, 124249, 126332, 56223]"
8931,"Identify common gene targets for N-(3,5-dibromo-4-hydroxyphenyl)benzamide and 3-({[(1Z)-(2-methoxyphenyl)methylidene]amino}oxy)propanoic acid.",[111]
9717,"Identify a medication that targets the integrin complex via its genetic or protein constituents, and is utilized in adult chronic kidney disease patients to alleviate hyperphosphatemia and iron deficiency anemia.","[14120, 14119]"
8785,Determine which illnesses are linked to the ATP1A3 gene mutation and should not be treated with Potassium bicarbonate.,[36432]
2402,Could you recommend a drug used to treat macular degeneration that works by blocking endothelial cell growth and cutting down on blood vessel formation and leakage?,"[16511, 16519]"
3658,"Please find genes encoding proteins that:
1. Interact with the Gbeta/gamma subunit-mediated inhibition of voltage-gated calcium channels,
2. Bind to other proteins molecularly,
3. Are integral to the cell membrane, and
4. Act as inward-rectifier potassium channels.","[9281, 10593, 6275, 13413, 1996, 5581, 10195, 8919, 9466]"
4595,Please find genes and proteins exhibiting phosphatase activity that also engage with the MET-TNS protein complex pathway.,[13876]
10936,"What are the common gene targets for both 4-(1,3-Benzoxazol-2-yl)-2,6-dimethylphenol and N-(3,5-dibromo-4-hydroxyphenyl)-4-hydroxy-3,5-dimethylbenzamide?",[111]
1609,Which genes or proteins interact with the plasma membrane and bind to the clathrin heavy chain at the molecular level?,[34682]
2566,Which lymphoid neoplasm subtypes arise from precursor B and T cells and are defined as neoplastic disorders?,"[35866, 33634, 37650]"
10852,Identify disorders lacking pharmacological treatments that are linked to cancers of the urinary and genital organs.,[27690]
7556,Which anatomical structures lack the expression of genes or proteins associated with chromatin silencing activities at telomeres?,"[63824, 66747, 64876]"
3490,Could you provide a diagnosis that encompasses unilateral acheiria and isolated terminal limb defects within its spectrum?,[39391]
10782,"Please identify a medication which is associated with genes or proteins that have a synaptic interaction, and that possesses the dual function of mitigating gastric acidity as well as promoting the mineralization of bones and teeth.","[14441, 14436, 14486]"
344,"Hello, I have peptic ulcer disease and need safe treatment options that won't exacerbate my abnormal pupil dilation. Can you recommend ulcer-healing medications suitable for someone with my condition?",[16313]
5507,"What type of skin cancer presents with symptoms like fever, general discomfort, muscle pain, and skin rashes?",[96576]
3988,"Can you find the pathway involving the BID gene/protein that triggers apoptosis through caspase-8 activating BID cleavage, and encompasses myristoylation and the subsequent movement of the cleaved BID to the mitochondria?",[127603]
6668,Which gene or protein is not expressed in either the vermiform appendix or the mammary gland epithelium?,[2625]
7432,"Which pharmacological agents, aimed at modulating genes or proteins associated with the ATP-triggered intracellular chloride channels, are currently under investigation for enhancing pulmonary performance in cystic fibrosis individuals carrying specific genetic alterations?","[14400, 14427, 14499, 15045]"
5463,Please find genes and proteins involved in both the regulation of calcium channel activity and the NCAM1 interaction pathway.,[2948]
220,"Please find the gene encoding a type II transmembrane protein that has a furin cleavage site yielding a soluble isoform and plays a role in TNF signaling, interacting with TNF receptors and facilitating tumor necrosis factor receptor binding.",[929]
4639,"What disease is associated with weak, underdeveloped tooth enamel, familial learning disabilities due to a syndrome, and a genetic mutation in the COG6 gene on chromosome 13?",[27790]
9594,Identify genes or proteins that interact with CLDN11 and are also implicated in the same medical condition.,[2328]
9638,"Identify the common gene targets for both 3,3',5,5'-tetrachlorobiphenyl-4,4'-diol and (2S)-3-[(9H-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid.",[111]
8462,Which gene products capable of binding to or modulating MYC share comparable roles in cellular processes or contribute to phenotypes analogous to those influenced by MYC?,"[2768, 1089, 554, 8481]"
8506,Which biological processes share a common interaction pattern similar to the negative regulation of RNA degradation when involving genes or proteins?,"[102659, 51013, 41320, 43945, 44430, 47919, 48116, 53464, 40415]"
8727,Identify common genetic targets modulated by both Meclofenamic acid and Clofibrate.,[8503]
9901,Which cellular components are associated with genes or proteins that interact with 5-Thio-α/β-D-Mannopyranosylamine?,"[127137, 55522, 125003, 55725, 56432, 126196]"
8643,"Could you supply information on conditions linked to atypical immunoglobulin levels and include those which involve a lack of response to medication, persistent infections, autoimmune reactions, inherited muscular disorders, and developmental abnormalities in ectodermal tissues? A comprehensive analysis of disorders encompassing all these characteristics is quite complex and could be pivotal for driving forward scientific studies and improving therapeutic interventions.","[27555, 27445]"
9419,"Which condition, marked by underdeveloped adrenal glands and a deficiency of pituitary luteinizing hormone, serves as a contraindication for medications prescribed to treat differentiated thyroid cancer?",[30602]
9865,Search for conditions lacking approved treatments that are linked to paralysis symptoms.,[27402]
8993,"Identify genes or proteins that interact with COA3, ensuring that both are implicated in the same medical condition.",[6626]
6835,"Search for medications that, when paired with Tigecycline to treat a common ailment, exhibit a synergistic effect and share Tigecycline's mechanism of action by targeting and obstructing bacterial protein synthesis through attachment to the 23S RNA within the 50S ribosomal subunit of bacteria.",[14545]
4418,"What is the name of the skin condition that evolves from hamartomas of cutaneous appendages, marked by the appearance of tiny papules with hair?",[98659]
