id,query,answer_ids
6442,"Could you show me the papers discussing heavy fermionic excitations in cerium-based compounds that have referenced or drawn insights from the study titled ""Doped Kondo chain, a heavy Luttinger liquid.""?",[1574492]
10708,Which publications by Pablo de Olavide University authors discuss techniques for inferring properties?,"[1808960, 1603842, 1586743, 1736902, 1749003, 1855371, 1796305, 1597747, 1280535, 1573339, 1219708, 1546751]"
7618,Show me publications by M.K. Khasanov on the topic of gas hydrate formation regimes.,"[1649512, 1776939, 1345037, 1408206, 1823474, 1713055, 1722714, 1718687]"
11552,"Are there any articles co-authored by the researchers of ""A Hybrid Quantitative Method for Inverse Scattering of Multiple Dielectric Objects"" that further explore using inverse scattering methods to identify the boundaries and ascertain dielectric constants of various scatterers?",[1650444]
2584,Are there any studies from Jan Kochanowski University on the measurement of galaxy growth rates utilizing redshift-space distortions in the domain of Redshift-space distortions?,"[1722466, 1612230, 1719334, 1725481, 1738671, 1188147]"
5649,Searching for publications on electric susceptibility related to dielectric actuator stability analysis.,[1222748]
12759,Show me publications by P. Elliott related to the characteristics and development of protoplanetary disks.,[1637092]
4413,Which studies by Rhodia researchers focus on the concentration of silica nanoparticle dispersions?,[1376411]
8480,"Could you find research papers related to heavy fermion superconductivity, where a common co-author is shared with the paper ""Neutron scattering measurements of magnetic excitations in Gd/Y superlattices"" and where the focus is directly on this subject?",[1236182]
348,Show me publications from coauthors of 'Experimental investigation of phase change in a cavity for varying heat flux and inclination angles' that include results for Nusselt number in confined sinusoidal jets.,[1372302]
8998,Does Henderson State University have any publications in the Ionization domain that discuss theoretical differential cross sections?,"[1641690, 1697531, 1281292, 1406325]"
9412,What are some publications by the Research Council of Norway that discuss the capabilities of the Timepix3 detector?,[1656841]
8648,"Are there any 2012 Physics-related papers linked to Southampton General Hospital, discussing the initial integrated CMOS imaging array?",[1564580]
180,"I'm looking for research articles on the topic of unique color perception, specifically focusing on variations in the choice of hues.","[1407424, 1441959, 1680113, 1553948, 1347646]"
9576,"Does any 2016 literature from the Wyss Institute for Biologically Inspired Engineering exist related to Swell, specifically discussing a 3D-printed brain model reported in Nature Physics?",[1642352]
8270,Search for articles on Borane-based high-efficiency hypergolic hybrid propellants for rockets on Arxiv.,[1597097]
8314,"Search for articles sharing a common author with 'Evidence of Mie scattering at terahertz frequencies in powder materials', which fall under the same field and explore a concept similar to the photonic crystal slab superlens discussed in the same paper.","[1526122, 1532983]"
614,Show me publications by Hongqing Zhang introducing novel approaches to nonlinear equation resolution.,"[1323267, 1563237, 1472475]"
9386,Are there any studies from Ottawa Hospital examining respiratory motion compensation in myocardial blood flow PET imaging within the field of blood flow?,[1268994]
770,"Are there any papers that are co-authored by a contributor to ""Luminescence and Scintillation Properties of Novel Disodium Dimolybdate (Na 2 Mo 2 O 7 ) Single Crystal"" and revolve around investigating the scintillation characteristics of strontium molybdate crystals, particularly SrMoO4 crystals?",[1440530]
5315,Show me publications by D. Veretennikov on the topic of doubly strange nuclei.,[1697070]
3282,Publications by Churchill Hospital authors on quantitative mammogram analysis methods,"[1597065, 1250108]"
12205,Find publications by authors affiliated with UTC Aerospace Systems on infrared sensors with a 2.5-micrometer cutoff wavelength.,[1680616]
10254,"Could you locate articles that have a shared author with ""A novel method for finding the initial structure parameters of optical systems via a genetic algorithm"", that belong to the same field, and delve further into enhancing imaging resolution using radially polarized light similarly?",[1717712]
7344,"Could you locate articles that have an overlapping author from the paper ""Improved Superconducting Properties in Graphene-Doped MgB2 Prepared by Coating Method"", belongs to the same research domain which is the fracture mechanism in MgB2 superconductive wires, and explores the same topic?",[1518629]
12361,"Can you show me papers that talk about the constraints on the sources leading to reionization through Planck and other measurements, and have been referenced in ""The escape fraction of ionizing photons during the Epoch of Reionization: observability with the Square Kilometre Array""?","[1263744, 1781513, 1556018, 1646371]"
5271,Is there any research related to Operator (computer programming) from the University of the Fraser Valley that provides updated predictions on hybrid quarkonium mass?,[1267064]
7220,Are there any signal processing studies from Southwest University of Science and Technology that incorporate both additive white Gaussian noise and stochastic resonance?,"[1525184, 1241734]"
10330,Show me publications by Gang Li related to the impact of spectral phase on cross-polarized wave generation.,[1505242]
4387,"Publications by coauthors of ""Recent progress of tunnel junction-based ultra-violet light emitting diodes"" on advancements in contact layers for AlGaN transistors.","[1862522, 1702534, 1420430]"
13297,"Blazar studies using a remote observatory, published around 2008, by authors affiliated with Salt Lake Community College",[1514195]
2210,Show me papers by Joan Francesc Barquinero on retrospective dosimetry methods.,"[1540338, 1666365]"
2374,"What are the 2015 publications referenced in ""Hyperspectral Computational Ghost Imaging via Temporal Multiplexing"" that enhanced the quality of ghost imaging reconstruction?",[1315047]
8197,"I'm looking for papers discussing magnetic Co3O4 nanocrystals that are also in the sphere of magnetic metal oxide nanoparticles. In addition, these papers should have at least one common author with ""Enhancement of magnetic anisotropy in mechanically attrited Cr2O3 nanoparticles"".",[1303758]
497,Search for articles on fenestration studying the benefits of daylighting systems equipped with micro-mirrors.,[1713713]
9061,"I'm looking for papers co-authored by at least one author of ""Effective alignments as building blocks of flavor models"", delving into the realm of studying flavor symmetry models constrained by lepton experimentation. Essentially, I'm interested in works presenting flavor symmetry models that utilize findings from lepton experiments as a constraint, mirroring the methodology employed in the original paper.","[1778402, 1214053, 1669160, 1185897, 1193866, 1872631, 1832017, 1835252, 1692628, 1582485, 1869687, 1848154, 1788443]"
